Type,Subtype,Country,Sugar_Content,Price,Sweetness
Icecream,Icecream,FRANCE,13,79,0
Icecream,Icecream,ARGENTINA,15,22,0
Icecream,Icecream,CANADA,14,13,0
Icecream,Icecream,FRANCE,13,200,0
Icecream,Icecream,SOUTH AFRICA,13,8,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,11,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,20,0
Icecream,Icecream,GERMANY,12,12,2
Icecream,Icecream,ITALY,14,39,0
Icecream,Icecream,AUSTRALIA,8,13,8
Icecream,Icecream,ITALY,14,75,0
Icecream,Icecream,ISRAEL,13,18,1
Icecream,Icecream,UNITED STATES OF AMERICA,15,19,0
Icecream,Icecream,AUSTRALIA,12,12,0
Icecream,Icecream,ITALY,15,599,0
Icecream,Icecream,FRANCE,16,280,0
Icecream,Icecream,FRANCE,13,580,0
Icecream,Icecream,FRANCE,15,800,0
Icecream,Icecream,FRANCE,14,60,0
Icecream,Icecream,FRANCE,13,500,0
Icecream,Icecream,FRANCE,13,1800,0
Icecream,Icecream,FRANCE,13,500,0
Icecream,Icecream,FRANCE,11,15,0
Icecream,Icecream,FRANCE,15,29,0
Icecream,Icecream,CANADA,14,22,1
Icecream,Icecream,FRANCE,13,80,0
Icecream,Icecream,PORTUGAL,20,26,8
Icecream,Icecream,UNITED STATES OF AMERICA,14,65,0
Icecream,Icecream,FRANCE,12,39,0
Icecream,Icecream,FRANCE,13,200,0
Icecream,Icecream,FRANCE,14,200,0
Icecream,Icecream,CANADA,13,20,0
Icecream,Icecream,SOUTH AFRICA,15,14,1
Icecream,Icecream,ITALY,11,19,0
Icecream,Icecream,ITALY,13,25,1
Icecream,Icecream,FRANCE,13,60,0
Icecream,Icecream,FRANCE,13,150,0
Icecream,Icecream,SOUTH AFRICA,13,13,0
Icecream,Icecream,ITALY,13,20,0
Icecream,Icecream,FRANCE,13,125,0
Icecream,Icecream,ITALY,13,17,1
Icecream,Icecream,UNITED STATES OF AMERICA,13,10,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,10,0
Icecream,Icecream,JAPAN,15,10,0
Icecream,Icecream,ITALY,14,60,0
Icecream,Icecream,AUSTRALIA,14,12,0
Icecream,Icecream,UNITED STATES OF AMERICA,8,19,10
Icecream,Icecream,FRANCE,15,80,0
Icecream,Icecream,CANADA,13,17,0
Icecream,Icecream,GERMANY,13,58,0
Icecream,Icecream,SOUTH AFRICA,14,8,0
Icecream,Icecream,FRANCE,13,38,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,23,0
Icecream,Icecream,GREECE,12,17,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,17,0
Icecream,Icecream,ITALY,13,38,0
Icecream,Icecream,SOUTH AFRICA,14,9,0
Icecream,Icecream,BULGARIA,14,23,0
Icecream,Icecream,ITALY,15,30,0
Icecream,Icecream,SOUTH AFRICA,13,50,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,50,0
Icecream,Icecream,ARGENTINA,13,14,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,13,1
Icecream,Icecream,ARGENTINA,13,9,2
Icecream,Icecream,ITALY,13,19,0
Icecream,Icecream,FRANCE,15,55,0
Icecream,Icecream,FRANCE,13,14,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,90,0
Icecream,Icecream,FRANCE,14,25,0
Icecream,Icecream,ITALY,13,15,0
Icecream,Icecream,NEW ZEALAND,13,40,0
Icecream,Icecream,ARGENTINA,14,167,0
Icecream,Icecream,FRANCE,14,175,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,40,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,21,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,23,0
Icecream,Icecream,SOUTH AFRICA,14,29,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,10,NA
Icecream,Icecream,ITALY,13,16,0
Icecream,Icecream,SPAIN,14,13,0
Icecream,Icecream,ITALY,14,90,0
Icecream,Icecream,ITALY,15,46,0
Icecream,Icecream,ITALY,17,20,4
Icecream,Icecream,CANADA,14,23,0
Icecream,Icecream,SPAIN,14,14,0
Icecream,Icecream,CANADA,13,9,0
Icecream,Icecream,CANADA,14,18,0
Icecream,Icecream,SPAIN,15,29,0
Icecream,Icecream,FRANCE,14,24,0
Icecream,Icecream,CHILE,13,14,0
Icecream,Icecream,AUSTRALIA,8,3,8
Icecream,Icecream,ITALY,12,16,0
Icecream,Icecream,FRANCE,13,23,0
Icecream,Icecream,AUSTRALIA,14,18,0
Icecream,Icecream,CHILE,13,16,0
Icecream,Icecream,CHILE,12,14,0
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,FRANCE,12,13,0
Icecream,Icecream,ITALY,15,120,0
Icecream,Icecream,AUSTRALIA,15,17,0
Icecream,Icecream,NEW ZEALAND,13,34,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,7,NA
Icecream,Icecream,FRANCE,12,60,2
Icecream,Icecream,FRANCE,14,315,0
Icecream,Icecream,FRANCE,14,315,0
Icecream,Icecream,CANADA,12,27,0
Icecream,Icecream,FRANCE,14,220,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,16,0
Icecream,Icecream,AUSTRALIA,15,30,0
Icecream,Icecream,NEW ZEALAND,13,15,0
Icecream,Icecream,SOUTH AFRICA,15,30,0
Icecream,Icecream,AUSTRIA,12,17,0
Icecream,Icecream,NEW ZEALAND,14,20,0
Icecream,Icecream,SOUTH AFRICA,14,18,0
Icecream,Icecream,FRANCE,13,170,0
Icecream,Icecream,CHILE,12,23,0
Icecream,Icecream,AUSTRALIA,14,15,1
Icecream,Icecream,UNITED STATES OF AMERICA,13,19,0
Icecream,Icecream,ARGENTINA,14,15,0
Icecream,Icecream,ITALY,14,80,0
Icecream,Icecream,SOUTH AFRICA,15,118,0
Icecream,Icecream,CANADA,12,10,2
Icecream,Icecream,FRANCE,14,88,0
Icecream,Icecream,FRANCE,13,232,0
Icecream,Icecream,CANADA,12,13,0
Icecream,Icecream,SPAIN,14,9,0
Icecream,Icecream,GERMANY,14,48,0
Icecream,Icecream,ITALY,12,20,1
Icecream,Icecream,CANADA,14,16,6
Icecream,Icecream,CANADA,13,10,2
Icecream,Icecream,FRANCE,13,232,0
Icecream,Icecream,ITALY,15,68,0
Icecream,Icecream,CANADA,14,20,0
Icecream,Icecream,AUSTRALIA,14,60,0
Icecream,Icecream,ITALY,14,86,0
Icecream,Icecream,AUSTRALIA,15,25,0
Icecream,Icecream,GERMANY,11,12,3
Icecream,Icecream,ITALY,13,14,0
Icecream,Icecream,ITALY,14,65,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,500,0
Icecream,Icecream,FRANCE,13,75,10
Icecream,Icecream,ITALY,14,30,0
Icecream,Icecream,ARGENTINA,15,20,0
Icecream,Icecream,CANADA,10,20,10
Icecream,Icecream,UNITED STATES OF AMERICA,14,60,0
Icecream,Icecream,FRANCE,15,35,0
Icecream,Icecream,ITALY,15,70,0
Icecream,Icecream,FRANCE,13,33,0
Icecream,Icecream,FRANCE,13,60,0
Icecream,Icecream,CHILE,13,15,0
Icecream,Icecream,CANADA,13,10,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,30,0
Icecream,Icecream,PORTUGAL,14,18,0
Icecream,Icecream,CANADA,18,9,6
Icecream,Icecream,UNITED STATES OF AMERICA,16,38,0
Icecream,Icecream,FRANCE,14,95,0
Icecream,Icecream,ARGENTINA,14,19,0
Icecream,Icecream,ITALY,12,13,0
Icecream,Icecream,ITALY,15,40,1
Icecream,Icecream,CANADA,12,23,0
Icecream,Icecream,ARGENTINA,14,16,0
Icecream,Icecream,CHILE,14,30,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,15,0
Icecream,Icecream,MOROCCO,14,33,0
Icecream,Icecream,FRANCE,13,20,0
Icecream,Icecream,ISRAEL,15,25,0
Icecream,Icecream,ITALY,13,20,0
Icecream,Icecream,FRANCE,14,27,0
Icecream,Icecream,FRANCE,14,14,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,20,0
Icecream,Icecream,FRANCE,13,235,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,42,0
Icecream,Icecream,FRANCE,14,70,0
Icecream,Icecream,CHILE,14,90,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,10,1
Icecream,Icecream,ARGENTINA,12,9,0
Icecream,Icecream,ITALY,15,40,0
Icecream,Icecream,ITALY,12,17,0
Icecream,Icecream,ARGENTINA,14,50,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,55,0
Icecream,Icecream,ITALY,13,20,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,23,0
Icecream,Icecream,AUSTRALIA,12,14,0
Icecream,Icecream,CANADA,13,17,1
Icecream,Icecream,FRANCE,12,22,1
Icecream,Icecream,PORTUGAL,13,18,0
Icecream,Icecream,CANADA,13,25,0
Icecream,Icecream,CANADA,12,17,0
Icecream,Icecream,AUSTRALIA,14,17,0
Icecream,Icecream,ARGENTINA,13,11,0
Icecream,Icecream,AUSTRALIA,14,18,0
Icecream,Icecream,CANADA,13,19,1
Icecream,Icecream,FRANCE,14,15,0
Icecream,Icecream,ITALY,14,44,0
Icecream,Icecream,AUSTRALIA,14,17,0
Icecream,Icecream,CANADA,20,8,8
Icecream,Icecream,FRANCE,13,13,0
Icecream,Icecream,FRANCE,13,1280,NA
Icecream,Icecream,AUSTRALIA,15,18,0
Icecream,Icecream,ARGENTINA,13,11,0
Icecream,Icecream,ITALY,14,77,0
Icecream,Icecream,ITALY,12,15,0
Icecream,Icecream,AUSTRALIA,14,13,0
Icecream,Icecream,CANADA,10,26,10
Icecream,Icecream,JAPAN,10,12,9
Icecream,Icecream,CANADA,12,10,2
Icecream,Icecream,CANADA,13,22,0
Icecream,Icecream,CANADA,12,14,0
Icecream,Icecream,CANADA,12,14,0
Icecream,Icecream,CANADA,12,20,0
Icecream,Icecream,FRANCE,13,80,0
Icecream,Icecream,ITALY,13,14,0
Icecream,Icecream,GERMANY,12,13,0
Icecream,Icecream,ITALY,14,30,0
Icecream,Icecream,CANADA,13,28,0
Icecream,Icecream,AUSTRALIA,14,15,0
Icecream,Icecream,CANADA,14,10,0
Icecream,Icecream,ITALY,13,18,0
Icecream,Icecream,FRANCE,13,30,0
Icecream,Icecream,SPAIN,13,15,0
Icecream,Icecream,SPAIN,14,40,0
Icecream,Icecream,CANADA,10,60,10
Icecream,Icecream,CANADA,13,11,0
Icecream,Icecream,PORTUGAL,20,27,10
Icecream,Icecream,SOUTH AFRICA,15,29,0
Icecream,Icecream,FRANCE,13,210,0
Icecream,Icecream,AUSTRALIA,15,30,0
Icecream,Icecream,ARGENTINA,14,10,1
Icecream,Icecream,ITALY,13,15,0
Icecream,Icecream,AUSTRALIA,11,17,0
Icecream,Icecream,ARGENTINA,13,12,0
Icecream,Icecream,ITALY,14,21,0
Icecream,Icecream,FRANCE,14,49,0
Icecream,Icecream,JAPAN,13,9,1
Icecream,Icecream,SPAIN,16,30,10
Icecream,Icecream,FRANCE,13,10,0
Icecream,Icecream,UNITED STATES OF AMERICA,16,18,0
Icecream,Icecream,CANADA,12,9,0
Icecream,Icecream,CANADA,13,17,1
Icecream,Icecream,ITALY,13,11,0
Icecream,Icecream,JAPAN,15,18,NA
Icecream,Icecream,AUSTRALIA,14,13,0
Icecream,Icecream,FRANCE,13,69,0
Icecream,Icecream,CANADA,14,17,0
Icecream,Icecream,AUSTRALIA,14,13,0
Icecream,Icecream,CANADA,12,10,1
Icecream,Icecream,ARGENTINA,14,20,0
Icecream,Icecream,ISRAEL,13,16,0
Icecream,Icecream,ARGENTINA,14,14,0
Icecream,Icecream,CANADA,14,25,0
Icecream,Icecream,CANADA,13,18,1
Icecream,Icecream,ARGENTINA,14,20,0
Icecream,Icecream,AUSTRALIA,15,14,0
Icecream,Icecream,FRANCE,13,215,NA
Icecream,Icecream,UNITED STATES OF AMERICA,14,20,0
Icecream,Icecream,FRANCE,13,329,0
Icecream,Icecream,CANADA,13,9,1
Icecream,Icecream,FRANCE,12,26,1
Icecream,Icecream,SPAIN,11,15,1
Icecream,Icecream,CANADA,13,17,1
Icecream,Icecream,FRANCE,13,180,0
Icecream,Icecream,ITALY,11,25,0
Icecream,Icecream,ITALY,14,20,0
Icecream,Icecream,GERMANY,9,25,4
Icecream,Icecream,CANADA,8,10,2
Icecream,Icecream,SOUTH AFRICA,14,15,0
Icecream,Icecream,SPAIN,13,6,0
Icecream,Icecream,ITALY,14,30,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,23,0
Icecream,Icecream,FRANCE,14,173,0
Icecream,Icecream,ITALY,14,100,0
Icecream,Icecream,ITALY,11,10,1
Icecream,Icecream,UNITED STATES OF AMERICA,14,50,0
Icecream,Icecream,NEW ZEALAND,14,44,0
Icecream,Icecream,FRANCE,14,67,0
Icecream,Icecream,CANADA,13,27,0
Icecream,Icecream,JAPAN,15,18,1
Icecream,Icecream,FRANCE,14,13,0
Icecream,Icecream,CHILE,13,17,0
Icecream,Icecream,FRANCE,13,600,0
Icecream,Icecream,FRANCE,17,29,10
Icecream,Icecream,ITALY,13,43,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,30,0
Icecream,Icecream,CHILE,14,18,0
Icecream,Icecream,CANADA,14,20,0
Icecream,Icecream,ITALY,14,29,0
Icecream,Icecream,FRANCE,14,497,0
Icecream,Icecream,FRANCE,14,85,0
Icecream,Icecream,ARGENTINA,15,45,0
Icecream,Icecream,NEW ZEALAND,12,25,1
Icecream,Icecream,ITALY,15,35,0
Icecream,Icecream,FRANCE,15,50,0
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,FRANCE,14,180,0
Icecream,Icecream,AUSTRALIA,16,30,0
Icecream,Icecream,ARGENTINA,14,16,0
Icecream,Icecream,ITALY,13,19,0
Icecream,Icecream,AUSTRALIA,12,14,2
Icecream,Icecream,FRANCE,14,73,0
Icecream,Icecream,FRANCE,13,249,0
Icecream,Icecream,CANADA,13,17,1
Icecream,Icecream,PORTUGAL,20,94,10
Icecream,Icecream,ITALY,14,100,0
Icecream,Icecream,FRANCE,14,55,0
Icecream,Icecream,ITALY,14,55,0
Icecream,Icecream,ITALY,16,85,0
Icecream,Icecream,FRANCE,14,30,0
Icecream,Icecream,CANADA,13,16,1
Icecream,Icecream,FRANCE,13,13,0
Icecream,Icecream,CANADA,13,24,0
Icecream,Icecream,ITALY,13,16,0
Icecream,Icecream,CHILE,14,14,0
Icecream,Icecream,CHILE,14,17,0
Icecream,Icecream,SPAIN,14,36,0
Icecream,Icecream,ITALY,15,167,0
Icecream,Icecream,FRANCE,13,190,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,160,0
Icecream,Icecream,AUSTRALIA,6,20,2
Icecream,Icecream,FRANCE,14,45,0
Icecream,Icecream,CANADA,13,17,0
Icecream,Icecream,ARGENTINA,15,15,0
Icecream,Icecream,FRANCE,15,38,0
Icecream,Icecream,SPAIN,14,33,0
Icecream,Icecream,CANADA,12,13,0
Icecream,Icecream,CANADA,12,13,0
Icecream,Icecream,FRANCE,13,40,0
Icecream,Icecream,AUSTRALIA,14,20,0
Icecream,Icecream,CANADA,15,50,0
Icecream,Icecream,ITALY,13,19,0
Icecream,Icecream,CANADA,10,20,0
Icecream,Icecream,CANADA,14,11,0
Icecream,Icecream,FRANCE,13,220,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,20,0
Icecream,Icecream,CANADA,14,25,0
Icecream,Icecream,PORTUGAL,20,70,9
Icecream,Icecream,UNITED STATES OF AMERICA,13,25,0
Icecream,Icecream,ITALY,14,22,0
Icecream,Icecream,ITALY,13,12,0
Icecream,Icecream,FRANCE,13,45,0
Icecream,Icecream,FRANCE,13,50,0
Icecream,Icecream,AUSTRALIA,15,750,NA
Icecream,Icecream,UNITED STATES OF AMERICA,9,12,0
Icecream,Icecream,ITALY,13,214,0
Icecream,Icecream,ITALY,11,11,0
Icecream,Icecream,SOUTH AFRICA,13,13,0
Icecream,Icecream,FRANCE,14,42,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,14,0
Icecream,Icecream,ITALY,15,40,1
Icecream,Icecream,SPAIN,13,25,1
Icecream,Icecream,FRANCE,13,35,0
Icecream,Icecream,FRANCE,12,17,0
Icecream,Icecream,PORTUGAL,13,25,0
Icecream,Icecream,FRANCE,14,30,0
Icecream,Icecream,GERMANY,13,29,1
Icecream,Icecream,ITALY,14,25,0
Icecream,Icecream,FRANCE,14,22,0
Icecream,Icecream,ITALY,13,10,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,229,0
Icecream,Icecream,GERMANY,9,40,3
Icecream,Icecream,PORTUGAL,13,25,0
Icecream,Icecream,AUSTRALIA,15,40,0
Icecream,Icecream,AUSTRALIA,14,16,0
Icecream,Icecream,ITALY,15,75,0
Icecream,Icecream,ARGENTINA,13,14,0
Icecream,Icecream,ARGENTINA,14,23,0
Icecream,Icecream,AUSTRALIA,11,10,0
Icecream,Icecream,AUSTRALIA,14,10,0
Icecream,Icecream,AUSTRALIA,15,25,0
Icecream,Icecream,AUSTRALIA,15,20,0
Icecream,Icecream,FRANCE,15,60,0
Icecream,Icecream,FRANCE,14,28,0
Icecream,Icecream,AUSTRALIA,14,18,0
Icecream,Icecream,ITALY,14,85,0
Icecream,Icecream,FRANCE,12,90,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,690,0
Icecream,Icecream,FRANCE,13,900,0
Icecream,Icecream,FRANCE,15,77,0
Icecream,Icecream,FRANCE,13,75,0
Icecream,Icecream,FRANCE,12,70,0
Icecream,Icecream,AUSTRALIA,15,28,0
Icecream,Icecream,FRANCE,15,50,0
Icecream,Icecream,FRANCE,13,130,0
Icecream,Icecream,AUSTRALIA,14,18,0
Icecream,Icecream,FRANCE,14,140,0
Icecream,Icecream,CANADA,11,15,0
Icecream,Icecream,CANADA,8,25,1
Icecream,Icecream,UNITED STATES OF AMERICA,14,60,0
Icecream,Icecream,CANADA,13,19,0
Icecream,Icecream,AUSTRALIA,13,20,0
Icecream,Icecream,FRANCE,13,112,0
Icecream,Icecream,FRANCE,14,98,0
Icecream,Icecream,ITALY,14,60,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,20,1
Icecream,Icecream,FRANCE,14,145,0
Icecream,Icecream,CHILE,14,16,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,40,0
Icecream,Icecream,FRANCE,12,899,1
Icecream,Icecream,FRANCE,13,31,0
Icecream,Icecream,FRANCE,12,197,0
Icecream,Icecream,FRANCE,14,270,0
Icecream,Icecream,ITALY,14,160,0
Icecream,Icecream,SOUTH AFRICA,14,20,0
Icecream,Icecream,FRANCE,14,15,0
Icecream,Icecream,FRANCE,15,222,0
Icecream,Icecream,FRANCE,13,60,0
Icecream,Icecream,FRANCE,13,100,0
Icecream,Icecream,ITALY,14,63,0
Icecream,Icecream,ITALY,6,15,5
Icecream,Icecream,NEW ZEALAND,14,70,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,18,0
Icecream,Icecream,ITALY,14,50,0
Icecream,Icecream,CANADA,12,32,1
Icecream,Icecream,FRANCE,13,86,0
Icecream,Icecream,FRANCE,13,189,0
Icecream,Icecream,CANADA,13,32,2
Icecream,Icecream,FRANCE,14,20,0
Icecream,Icecream,FRANCE,14,22,0
Icecream,Icecream,AUSTRALIA,14,17,0
Icecream,Icecream,FRANCE,13,28,0
Icecream,Icecream,CANADA,13,17,2
Icecream,Icecream,SPAIN,14,20,0
Icecream,Icecream,NEW ZEALAND,13,18,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,8,2
Icecream,Icecream,NEW ZEALAND,14,35,0
Icecream,Icecream,ARGENTINA,13,10,1
Icecream,Icecream,FRANCE,13,115,0
Icecream,Icecream,FRANCE,13,93,0
Icecream,Icecream,ITALY,12,20,3
Icecream,Icecream,NEW ZEALAND,14,38,0
Icecream,Icecream,CANADA,10,45,10
Icecream,Icecream,UNITED STATES OF AMERICA,15,70,0
Icecream,Icecream,ITALY,16,90,1
Icecream,Icecream,CHILE,15,87,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,76,0
Icecream,Icecream,ITALY,14,30,0
Icecream,Icecream,CHILE,14,19,0
Icecream,Icecream,FRANCE,13,32,0
Icecream,Icecream,ITALY,13,22,0
Icecream,Icecream,CANADA,13,120,1
Icecream,Icecream,FRANCE,16,80,0
Icecream,Icecream,GERMANY,8,58,9
Icecream,Icecream,FRANCE,13,700,NA
Icecream,Icecream,FRANCE,13,350,NA
Icecream,Icecream,FRANCE,13,138,NA
Icecream,Icecream,FRANCE,13,65,NA
Icecream,Icecream,FRANCE,13,200,0
Icecream,Icecream,FRANCE,13,65,0
Icecream,Icecream,FRANCE,13,188,0
Icecream,Icecream,FRANCE,13,200,NA
Icecream,Icecream,CANADA,11,10,1
Icecream,Icecream,FRANCE,13,142,0
Icecream,Icecream,FRANCE,15,37,0
Icecream,Icecream,PORTUGAL,20,3988,10
Icecream,Icecream,PORTUGAL,14,15,0
Icecream,Icecream,ITALY,14,100,0
Icecream,Icecream,ITALY,14,65,0
Icecream,Icecream,FRANCE,14,130,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,60,0
Icecream,Icecream,AUSTRALIA,15,35,0
Icecream,Icecream,AUSTRALIA,15,32,0
Icecream,Icecream,FRANCE,13,119,0
Icecream,Icecream,FRANCE,12,250,0
Icecream,Icecream,CANADA,14,125,NA
Icecream,Icecream,SPAIN,13,20,0
Icecream,Icecream,ITALY,14,70,0
Icecream,Icecream,CANADA,14,21,0
Icecream,Icecream,FRANCE,14,250,0
Icecream,Icecream,ITALY,15,90,0
Icecream,Icecream,ITALY,13,20,0
Icecream,Icecream,UNITED STATES OF AMERICA,10,15,NA
Icecream,Icecream,GEORGIA,13,19,4
Icecream,Icecream,CHILE,15,88,0
Icecream,Icecream,CHILE,9,15,5
Icecream,Icecream,SOUTH AFRICA,14,19,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,70,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,17,0
Icecream,Icecream,PORTUGAL,14,15,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,18,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,105,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,15,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,100,0
Icecream,Icecream,SPAIN,15,24,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,70,0
Icecream,Icecream,FRANCE,14,20,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,150,0
Icecream,Icecream,SPAIN,17,22,10
Icecream,Icecream,UNITED STATES OF AMERICA,15,55,0
Icecream,Icecream,SPAIN,15,25,0
Icecream,Icecream,FRANCE,13,236,0
Icecream,Icecream,FRANCE,13,1500,10
Icecream,Icecream,FRANCE,13,388,NA
Icecream,Icecream,FRANCE,13,365,NA
Icecream,Icecream,FRANCE,13,2000,0
Icecream,Icecream,FRANCE,13,650,0
Icecream,Icecream,FRANCE,14,150,0
Icecream,Icecream,FRANCE,14,63,0
Icecream,Icecream,CHILE,13,32,0
Icecream,Icecream,FRANCE,14,55,0
Icecream,Icecream,CANADA,13,31,1
Icecream,Icecream,CANADA,13,31,0
Icecream,Icecream,CANADA,13,31,0
Icecream,Icecream,CANADA,12,116,1
Icecream,Icecream,CANADA,13,39,0
Icecream,Icecream,CANADA,13,31,1
Icecream,Icecream,CANADA,13,119,0
Icecream,Icecream,CANADA,12,116,0
Icecream,Icecream,CANADA,12,38,0
Icecream,Icecream,AUSTRALIA,14,22,0
Icecream,Icecream,CANADA,13,32,0
Icecream,Icecream,FRANCE,13,199,0
Icecream,Icecream,FRANCE,13,49,10
Icecream,Icecream,FRANCE,13,199,0
Icecream,Icecream,ARGENTINA,14,15,0
Icecream,Icecream,PORTUGAL,15,30,0
Icecream,Icecream,ITALY,15,55,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,29,0
Icecream,Icecream,FRANCE,13,50,10
Icecream,Icecream,AUSTRALIA,14,13,0
Icecream,Icecream,FRANCE,13,70,0
Icecream,Icecream,FRANCE,14,194,0
Icecream,Icecream,FRANCE,13,380,0
Icecream,Icecream,FRANCE,13,888,0
Icecream,Icecream,CANADA,13,16,0
Icecream,Icecream,SPAIN,14,14,0
Icecream,Icecream,FRANCE,12,70,1
Icecream,Icecream,SOUTH AFRICA,14,13,0
Icecream,Icecream,SPAIN,15,260,0
Icecream,Icecream,CHILE,14,17,0
Icecream,Icecream,ITALY,15,70,0
Icecream,Icecream,ARGENTINA,14,15,0
Icecream,Icecream,ITALY,13,19,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,13,0
Icecream,Icecream,FRANCE,13,17,0
Icecream,Icecream,AUSTRALIA,14,12,0
Icecream,Icecream,FRANCE,13,22,0
Icecream,Icecream,SOUTH AFRICA,14,15,0
Icecream,Icecream,PORTUGAL,9,11,0
Icecream,Icecream,AUSTRALIA,13,12,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,29,0
Icecream,Icecream,FRANCE,15,205,0
Icecream,Icecream,SPAIN,14,17,0
Icecream,Icecream,ITALY,14,20,0
Icecream,Icecream,FRANCE,13,65,0
Icecream,Icecream,FRANCE,14,30,10
Icecream,Icecream,CHILE,14,11,0
Icecream,Icecream,SPAIN,14,25,0
Icecream,Icecream,ITALY,14,15,0
Icecream,Icecream,ITALY,7,28,7
Icecream,Icecream,SOUTH AFRICA,15,22,0
Icecream,Icecream,CANADA,13,17,1
Icecream,Icecream,FRANCE,14,11,0
Icecream,Icecream,SOUTH AFRICA,14,8,0
Icecream,Icecream,FRANCE,13,35,0
Icecream,Icecream,GERMANY,8,25,7
Icecream,Icecream,PORTUGAL,21,80,10
Icecream,Icecream,CANADA,14,18,0
Icecream,Icecream,ITALY,12,10,0
Icecream,Icecream,AUSTRALIA,14,24,0
Icecream,Icecream,FRANCE,13,144,0
Icecream,Icecream,FRANCE,14,17,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,20,0
Icecream,Icecream,NEW ZEALAND,10,22,1
Icecream,Icecream,FRANCE,13,25,0
Icecream,Icecream,FRANCE,13,17,0
Icecream,Icecream,CHILE,14,14,0
Icecream,Icecream,ITALY,14,70,0
Icecream,Icecream,CANADA,13,10,0
Icecream,Icecream,FRANCE,14,350,0
Icecream,Icecream,FRANCE,15,288,0
Icecream,Icecream,FRANCE,14,178,0
Icecream,Icecream,ITALY,12,11,0
Icecream,Icecream,ITALY,15,125,0
Icecream,Icecream,CHILE,14,9,0
Icecream,Icecream,AUSTRALIA,14,17,0
Icecream,Icecream,SPAIN,13,17,0
Icecream,Icecream,AUSTRALIA,15,15,1
Icecream,Icecream,FRANCE,13,580,0
Icecream,Icecream,ITALY,14,22,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,180,0
Icecream,Icecream,SPAIN,13,10,0
Icecream,Icecream,CANADA,13,16,0
Icecream,Icecream,FRANCE,13,150,0
Icecream,Icecream,FRANCE,14,380,0
Icecream,Icecream,FRANCE,14,100,10
Icecream,Icecream,FRANCE,14,295,0
Icecream,Icecream,ITALY,16,70,2
Icecream,Icecream,ITALY,14,64,0
Icecream,Icecream,FRANCE,14,150,0
Icecream,Icecream,NEW ZEALAND,14,27,0
Icecream,Icecream,PORTUGAL,20,40,7
Icecream,Icecream,FRANCE,15,20,0
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,CANADA,14,15,1
Icecream,Icecream,FRANCE,14,20,0
Icecream,Icecream,NEW ZEALAND,13,19,1
Icecream,Icecream,NEW ZEALAND,13,12,1
Icecream,Icecream,UNITED STATES OF AMERICA,14,25,0
Icecream,Icecream,AUSTRALIA,13,12,0
Icecream,Icecream,CHILE,14,20,0
